month,date,time,temp_low,temp_high,wind
2015-06,"Tue, Jun 2",12 am,Lo:50,Hi:52,8
2015-06,"Wed, Jun 3",12 am,Lo:52,Hi:54,5
2015-06,"Thu, Jun 4",12 am,Lo:55,Hi:55,6
2015-06,"Fri, Jun 5",12 am,Lo:55,Hi:57,6
2015-06,"Sat, Jun 6",12 am,Lo:61,Hi:63,1
2015-06,"Sat, Jun 6",12 am,Lo:61,Hi:63,1
2015-06,"Sun, Jun 7",12 am,Lo:55,Hi:61,2
2015-06,"Mon, Jun 8",12 am,Lo:63,Hi:64,2
2015-06,"Tue, Jun 9",12 am,Lo:68,Hi:70,3
2015-06,"Wed, Jun 10",12 am,Lo:66,Hi:72,3
2015-06,"Thu, Jun 11",12 am,Lo:72,Hi:73,4
2015-06,"Fri, Jun 12",12 am,Lo:75,Hi:82,3
2015-06,"Sat, Jun 13",12 am,Lo:79,Hi:82,4
2015-06,"Sun, Jun 14",12 am,Lo:72,Hi:73,0
2015-06,"Mon, Jun 15",12 am,Lo:66,Hi:68,3
2015-06,"Tue, Jun 16",12 am,Lo:64,Hi:66,3
2015-06,"Wed, Jun 17",12 am,Lo:70,Hi:73,3
2015-06,"Thu, Jun 18",12 am,Lo:64,Hi:66,1
2015-06,"Fri, Jun 19",12 am,Lo:66,Hi:70,3
2015-06,"Sat, Jun 20",12 am,Lo:68,Hi:73,8
2015-06,"Sun, Jun 21",12 am,Lo:72,Hi:73,4
2015-06,"Mon, Jun 22",12 am,Lo:72,Hi:73,5
2015-06,"Tue, Jun 23",12 am,Lo:75,Hi:79,6
2015-06,"Wed, Jun 24",12 am,Lo:68,Hi:77,6
2015-06,"Thu, Jun 25",12 am,Lo:66,Hi:73,2
2015-06,"Fri, Jun 26",12 am,Lo:72,Hi:73,0
2015-06,"Sat, Jun 27",12 am,Lo:68,Hi:70,2
2015-06,"Sun, Jun 28",12 am,Lo:63,Hi:64,11
2015-06,"Mon, Jun 29",12 am,Lo:63,Hi:70,4
2015-06,"Tue, Jun 30",12 am,Lo:68,Hi:72,3
2015-07,"Thu, Jul 2",12 am,Lo:70,Hi:75,0
2015-07,"Fri, Jul 3",12 am,Lo:66,Hi:72,2
2015-07,"Sat, Jul 4",12 am,Lo:70,Hi:72,2
2015-07,"Sun, Jul 5",12 am,Lo:70,Hi:70,0
2015-07,"Mon, Jul 6",12 am,Lo:72,Hi:73,2
2015-07,"Mon, Jul 6",12 am,Lo:72,Hi:73,2
2015-07,"Tue, Jul 7",12 am,Lo:75,Hi:75,2
2015-07,"Wed, Jul 8",12 am,Lo:79,Hi:81,6
2015-07,"Thu, Jul 9",12 am,Lo:73,Hi:79,6
2015-07,"Fri, Jul 10",12 am,Lo:72,Hi:73,6
2015-07,"Sat, Jul 11",12 am,Lo:70,Hi:75,1
2015-07,"Sun, Jul 12",12 am,Lo:73,Hi:77,1
2015-07,"Mon, Jul 13",12 am,Lo:75,Hi:77,1
2015-07,"Tue, Jul 14",12 am,Lo:73,Hi:75,1
2015-07,"Wed, Jul 15",12 am,Lo:75,Hi:75,0
2015-07,"Thu, Jul 16",12 am,Lo:64,Hi:73,9
2015-07,"Fri, Jul 17",12 am,Lo:66,Hi:70,4
2015-07,"Sat, Jul 18",12 am,Lo:73,Hi:73,5
2015-07,"Sun, Jul 19",12 am,Lo:79,Hi:81,1
2015-07,"Mon, Jul 20",12 am,Lo:82,Hi:86,5
2015-07,"Tue, Jul 21",12 am,Lo:82,Hi:84,2
2015-07,"Wed, Jul 22",12 am,Lo:70,Hi:75,4
2015-07,"Thu, Jul 23",12 am,Lo:68,Hi:73,2
2015-07,"Fri, Jul 24",12 am,Lo:70,Hi:75,1
2015-07,"Sat, Jul 25",12 am,Lo:70,Hi:77,3
2015-07,"Sun, Jul 26",12 am,Lo:73,Hi:77,4
2015-07,"Mon, Jul 27",12 am,Lo:72,Hi:79,2
2015-07,"Tue, Jul 28",12 am,Lo:75,Hi:77,4
2015-07,"Wed, Jul 29",12 am,Lo:79,Hi:81,2
2015-07,"Thu, Jul 30",12 am,Lo:79,Hi:82,6
2015-07,"Mon, Jul 27",12 am,Lo:72,Hi:79,2
2015-07,"Tue, Jul 28",12 am,Lo:75,Hi:77,4
2015-07,"Wed, Jul 29",12 am,Lo:79,Hi:81,2
2015-07,"Thu, Jul 30",12 am,Lo:79,Hi:82,6
2015-07,"Fri, Jul 31",12 am,Lo:73,Hi:77,3
2015-08,"Sun, Aug 2",12 am,Lo:72,Hi:77,1
2015-08,"Mon, Aug 3",12 am,Lo:75,Hi:79,4
2015-08,"Tue, Aug 4",12 am,Lo:70,Hi:81,6
2015-08,"Wed, Aug 5",12 am,Lo:73,Hi:75,1
2015-08,"Thu, Aug 6",12 am,Lo:68,Hi:73,2
2015-08,"Thu, Aug 6",12 am,Lo:68,Hi:73,2
2015-08,"Fri, Aug 7",12 am,Lo:70,Hi:75,3
2015-08,"Sat, Aug 8",12 am,Lo:68,Hi:72,2
2015-08,"Sun, Aug 9",12 am,Lo:68,Hi:73,1
2015-08,"Mon, Aug 10",12 am,Lo:70,Hi:72,1
2015-08,"Tue, Aug 11",12 am,Lo:73,Hi:75,4
2015-08,"Wed, Aug 12",12 am,Lo:72,Hi:75,2
2015-08,"Thu, Aug 13",12 am,Lo:68,Hi:73,4
2015-08,"Fri, Aug 14",12 am,Lo:66,Hi:73,1
2015-08,"Sat, Aug 15",12 am,Lo:73,Hi:77,4
2015-08,"Sun, Aug 16",12 am,Lo:75,Hi:81,2
2015-08,"Mon, Aug 17",12 am,Lo:79,Hi:82,4
2015-08,"Tue, Aug 18",12 am,Lo:73,Hi:81,5
2015-08,"Wed, Aug 19",12 am,Lo:77,Hi:79,2
2015-08,"Thu, Aug 20",12 am,Lo:79,Hi:79,2
2015-08,"Fri, Aug 21",12 am,Lo:73,Hi:77,5
2015-08,"Sat, Aug 22",12 am,Lo:70,Hi:73,4
2015-08,"Sun, Aug 23",12 am,Lo:70,Hi:72,2
2015-08,"Mon, Aug 24",12 am,Lo:73,Hi:75,1
2015-08,"Tue, Aug 25",12 am,Lo:77,Hi:79,2
2015-08,"Wed, Aug 26",12 am,Lo:68,Hi:73,4
2015-08,"Thu, Aug 27",12 am,Lo:66,Hi:72,2
2015-08,"Fri, Aug 28",12 am,Lo:64,Hi:70,2
2015-08,"Sat, Aug 29",12 am,Lo:68,Hi:70,1
2015-08,"Sun, Aug 30",12 am,Lo:73,Hi:75,4
2015-08,"Thu, Aug 27",12 am,Lo:66,Hi:72,2
2015-08,"Fri, Aug 28",12 am,Lo:64,Hi:70,2
2015-08,"Sat, Aug 29",12 am,Lo:68,Hi:70,1
2015-08,"Sun, Aug 30",12 am,Lo:73,Hi:75,4
2015-08,"Mon, Aug 31",12 am,Lo:75,Hi:79,4
2015-09,"Wed, Sep 2",12 am,Lo:73,Hi:77,1
2015-09,"Thu, Sep 3",12 am,Lo:75,Hi:79,0
2015-09,"Fri, Sep 4",12 am,Lo:77,Hi:81,4
2015-09,"Sat, Sep 5",12 am,Lo:68,Hi:73,7
2015-09,"Sun, Sep 6",12 am,Lo:66,Hi:70,1
2015-09,"Sun, Sep 6",12 am,Lo:66,Hi:70,1
2015-09,"Mon, Sep 7",12 am,Lo:70,Hi:72,6
2015-09,"Tue, Sep 8",12 am,Lo:77,Hi:81,6
2015-09,"Wed, Sep 9",12 am,Lo:77,Hi:81,5
2015-09,"Thu, Sep 10",12 am,Lo:72,Hi:81,4
2015-09,"Fri, Sep 11",12 am,Lo:66,Hi:70,7
2015-09,"Sat, Sep 12",12 am,Lo:70,Hi:73,1
2015-09,"Sun, Sep 13",12 am,Lo:70,Hi:72,5
2015-09,"Mon, Sep 14",12 am,Lo:59,Hi:63,6
2015-09,"Tue, Sep 15",12 am,Lo:63,Hi:66,4
2015-09,"Wed, Sep 16",12 am,Lo:66,Hi:73,1
2015-09,"Thu, Sep 17",12 am,Lo:70,Hi:73,0
2015-09,"Fri, Sep 18",12 am,Lo:70,Hi:73,1
2015-09,"Sat, Sep 19",12 am,Lo:70,Hi:72,1
2015-09,"Sun, Sep 20",12 am,Lo:73,Hi:75,3
2015-09,"Mon, Sep 21",12 am,Lo:61,Hi:64,9
2015-09,"Tue, Sep 22",12 am,Lo:63,Hi:66,7
2015-09,"Wed, Sep 23",12 am,Lo:61,Hi:66,4
2015-09,"Thu, Sep 24",12 am,Lo:61,Hi:64,1
2015-09,"Fri, Sep 25",12 am,Lo:64,Hi:68,6
2015-09,"Sat, Sep 26",12 am,Lo:63,Hi:66,5
2015-09,"Sun, Sep 27",12 am,Lo:57,Hi:61,6
2015-09,"Mon, Sep 28",12 am,Lo:64,Hi:66,2
2015-09,"Tue, Sep 29",12 am,Lo:72,Hi:73,1
2015-09,"Wed, Sep 30",12 am,Lo:73,Hi:75,5
2016-06,"Thu, Jun 2",12 am,Lo:63,Hi:66,4
2016-06,"Fri, Jun 3",12 am,Lo:64,Hi:64,2
2016-06,"Sat, Jun 4",12 am,Lo:66,Hi:68,0
2016-06,"Sun, Jun 5",12 am,Lo:66,Hi:66,1
2016-06,"Mon, Jun 6",12 am,Lo:66,Hi:66,4
2016-06,"Mon, Jun 6",12 am,Lo:66,Hi:66,4
2016-06,"Tue, Jun 7",12 am,Lo:72,Hi:75,4
2016-06,"Wed, Jun 8",12 am,Lo:61,Hi:64,6
2016-06,"Thu, Jun 9",12 am,Lo:54,Hi:57,6
2016-06,"Fri, Jun 10",12 am,Lo:57,Hi:63,6
2016-06,"Sat, Jun 11",12 am,Lo:61,Hi:63,1
2016-06,"Sun, Jun 12",12 am,Lo:79,Hi:82,6
2016-06,"Mon, Jun 13",12 am,Lo:57,Hi:63,9
2016-06,"Tue, Jun 14",12 am,Lo:59,Hi:64,3
2016-06,"Wed, Jun 15",12 am,Lo:63,Hi:66,2
2016-06,"Thu, Jun 16",12 am,Lo:68,Hi:75,1
2016-06,"Fri, Jun 17",12 am,Lo:64,Hi:70,1
2016-06,"Sat, Jun 18",12 am,Lo:63,Hi:63,2
2016-06,"Sun, Jun 19",12 am,Lo:68,Hi:72,1
2016-06,"Mon, Jun 20",12 am,Lo:64,Hi:66,1
2016-06,"Tue, Jun 21",12 am,Lo:75,Hi:79,7
2016-06,"Wed, Jun 22",12 am,Lo:70,Hi:73,1
2016-06,"Thu, Jun 23",12 am,Lo:70,Hi:73,2
2016-06,"Fri, Jun 24",12 am,Lo:70,Hi:72,3
2016-06,"Sat, Jun 25",12 am,Lo:64,Hi:68,4
2016-06,"Sun, Jun 26",12 am,Lo:68,Hi:70,1
2016-06,"Mon, Jun 27",12 am,Lo:66,Hi:72,5
2016-06,"Tue, Jun 28",12 am,Lo:70,Hi:70,2
2016-06,"Wed, Jun 29",12 am,Lo:66,Hi:70,0
2016-06,"Thu, Jun 30",12 am,Lo:68,Hi:72,2
2016-07,"Sat, Jul 2",12 am,Lo:64,Hi:70,2
2016-07,"Sun, Jul 3",12 am,Lo:64,Hi:70,3
2016-07,"Mon, Jul 4",12 am,Lo:66,Hi:72,3
2016-07,"Tue, Jul 5",12 am,Lo:70,Hi:72,1
2016-07,"Wed, Jul 6",12 am,Lo:75,Hi:81,2
2016-07,"Wed, Jul 6",12 am,Lo:75,Hi:81,2
2016-07,"Thu, Jul 7",12 am,Lo:79,Hi:81,2
2016-07,"Fri, Jul 8",12 am,Lo:75,Hi:79,2
2016-07,"Sat, Jul 9",12 am,Lo:66,Hi:68,6
2016-07,"Sun, Jul 10",12 am,Lo:66,Hi:68,2
2016-07,"Mon, Jul 11",12 am,Lo:66,Hi:70,2
2016-07,"Tue, Jul 12",12 am,Lo:70,Hi:70,2
2016-07,"Wed, Jul 13",12 am,Lo:72,Hi:73,5
2016-07,"Thu, Jul 14",12 am,Lo:75,Hi:75,4
2016-07,"Fri, Jul 15",12 am,Lo:79,Hi:82,6
2016-07,"Sat, Jul 16",12 am,Lo:75,Hi:82,5
2016-07,"Sun, Jul 17",12 am,Lo:75,Hi:77,3
2016-07,"Mon, Jul 18",12 am,Lo:77,Hi:81,6
2016-07,"Tue, Jul 19",12 am,Lo:73,Hi:75,3
2016-07,"Wed, Jul 20",12 am,Lo:70,Hi:73,4
2016-07,"Thu, Jul 21",12 am,Lo:72,Hi:73,4
2016-07,"Fri, Jul 22",12 am,Lo:73,Hi:77,7
2016-07,"Sat, Jul 23",12 am,Lo:81,Hi:84,6
2016-07,"Sun, Jul 24",12 am,Lo:75,Hi:81,3
2016-07,"Mon, Jul 25",12 am,Lo:81,Hi:81,4
2016-07,"Tue, Jul 26",12 am,Lo:72,Hi:73,4
2016-07,"Wed, Jul 27",12 am,Lo:75,Hi:81,2
2016-07,"Thu, Jul 28",12 am,Lo:77,Hi:81,2
2016-07,"Fri, Jul 29",12 am,Lo:70,Hi:75,4
2016-07,"Sat, Jul 30",12 am,Lo:73,Hi:77,1
2016-07,"Wed, Jul 27",12 am,Lo:75,Hi:81,2
2016-07,"Thu, Jul 28",12 am,Lo:77,Hi:81,2
2016-07,"Fri, Jul 29",12 am,Lo:70,Hi:75,4
2016-07,"Sat, Jul 30",12 am,Lo:73,Hi:77,1
2016-07,"Sun, Jul 31",12 am,Lo:73,Hi:73,2
2016-08,"Tue, Aug 2",12 am,Lo:72,Hi:72,5
2016-08,"Wed, Aug 3",12 am,Lo:66,Hi:68,2
2016-08,"Thu, Aug 4",12 am,Lo:66,Hi:70,1
2016-08,"Fri, Aug 5",12 am,Lo:70,Hi:70,3
2016-08,"Sat, Aug 6",12 am,Lo:73,Hi:75,6
2016-08,"Sat, Aug 6",12 am,Lo:73,Hi:75,6
2016-08,"Sun, Aug 7",12 am,Lo:72,Hi:77,4
2016-08,"Mon, Aug 8",12 am,Lo:72,Hi:79,2
2016-08,"Tue, Aug 9",12 am,Lo:72,Hi:75,1
2016-08,"Wed, Aug 10",12 am,Lo:75,Hi:79,3
2016-08,"Thu, Aug 11",12 am,Lo:81,Hi:82,4
2016-08,"Fri, Aug 12",12 am,Lo:73,Hi:75,4
2016-08,"Sat, Aug 13",12 am,Lo:81,Hi:82,6
2016-08,"Sun, Aug 14",12 am,Lo:82,Hi:86,1
2016-08,"Mon, Aug 15",12 am,Lo:77,Hi:81,2
2016-08,"Tue, Aug 16",12 am,Lo:79,Hi:81,2
2016-08,"Wed, Aug 17",12 am,Lo:77,Hi:82,4
2016-08,"Thu, Aug 18",12 am,Lo:73,Hi:79,1
2016-08,"Fri, Aug 19",12 am,Lo:75,Hi:77,0
2016-08,"Sat, Aug 20",12 am,Lo:73,Hi:77,2
2016-08,"Sun, Aug 21",12 am,Lo:75,Hi:77,3
2016-08,"Mon, Aug 22",12 am,Lo:70,Hi:73,6
2016-08,"Tue, Aug 23",12 am,Lo:63,Hi:64,2
2016-08,"Wed, Aug 24",12 am,Lo:68,Hi:72,2
2016-08,"Thu, Aug 25",12 am,Lo:70,Hi:75,0
2016-08,"Fri, Aug 26",12 am,Lo:75,Hi:79,0
2016-08,"Sat, Aug 27",12 am,Lo:73,Hi:81,0
2016-08,"Sun, Aug 28",12 am,Lo:72,Hi:75,2
2016-08,"Mon, Aug 29",12 am,Lo:73,Hi:75,4
2016-08,"Tue, Aug 30",12 am,Lo:72,Hi:75,6
2016-08,"Sat, Aug 27",12 am,Lo:73,Hi:81,0
2016-08,"Sun, Aug 28",12 am,Lo:72,Hi:75,2
2016-08,"Mon, Aug 29",12 am,Lo:73,Hi:75,4
2016-08,"Tue, Aug 30",12 am,Lo:72,Hi:75,6
2016-08,"Wed, Aug 31",12 am,Lo:73,Hi:75,2
2016-09,"Fri, Sep 2",12 am,Lo:66,Hi:70,4
2016-09,"Sat, Sep 3",12 am,Lo:68,Hi:72,6
2016-09,"Sun, Sep 4",12 am,Lo:64,Hi:66,6
2016-09,"Mon, Sep 5",12 am,Lo:66,Hi:70,7
2016-09,"Tue, Sep 6",12 am,Lo:73,Hi:77,9
2016-09,"Tue, Sep 6",12 am,Lo:73,Hi:77,9
2016-09,"Wed, Sep 7",12 am,Lo:72,Hi:72,7
2016-09,"Thu, Sep 8",12 am,Lo:72,Hi:73,1
2016-09,"Fri, Sep 9",12 am,Lo:81,Hi:84,4
2016-09,"Sat, Sep 10",12 am,Lo:75,Hi:75,1
2016-09,"Sun, Sep 11",12 am,Lo:77,Hi:81,3
2016-09,"Mon, Sep 12",12 am,Lo:63,Hi:68,6
2016-09,"Tue, Sep 13",12 am,Lo:64,Hi:66,2
2016-09,"Wed, Sep 14",12 am,Lo:70,Hi:72,6
2016-09,"Thu, Sep 15",12 am,Lo:63,Hi:66,7
2016-09,"Fri, Sep 16",12 am,Lo:63,Hi:64,1
2016-09,"Sat, Sep 17",12 am,Lo:59,Hi:63,1
2016-09,"Sun, Sep 18",12 am,Lo:70,Hi:70,4
2016-09,"Mon, Sep 19",12 am,Lo:73,Hi:75,4
2016-09,"Tue, Sep 20",12 am,Lo:68,Hi:70,2
2016-09,"Wed, Sep 21",12 am,Lo:70,Hi:72,1
2016-09,"Thu, Sep 22",12 am,Lo:66,Hi:70,2
2016-09,"Fri, Sep 23",12 am,Lo:64,Hi:70,1
2016-09,"Sat, Sep 24",12 am,Lo:59,Hi:64,6
2016-09,"Sun, Sep 25",12 am,Lo:55,Hi:61,3
2016-09,"Mon, Sep 26",12 am,Lo:55,Hi:59,3
2016-09,"Tue, Sep 27",12 am,Lo:64,Hi:70,3
2016-09,"Wed, Sep 28",12 am,Lo:61,Hi:64,2
2016-09,"Thu, Sep 29",12 am,Lo:57,Hi:61,11
2016-09,"Fri, Sep 30",12 am,Lo:57,Hi:57,11
2017-06,"Fri, Jun 2",12 am,Lo:57,Hi:66,2
2017-06,"Sat, Jun 3",12 am,Lo:57,Hi:61,1
2017-06,"Sun, Jun 4",12 am,Lo:55,Hi:64,2
2017-06,"Mon, Jun 5",12 am,Lo:57,Hi:59,3
2017-06,"Tue, Jun 6",12 am,Lo:55,Hi:57,9
2017-06,"Tue, Jun 6",12 am,Lo:55,Hi:57,9
2017-06,"Wed, Jun 7",12 am,Lo:52,Hi:54,7
2017-06,"Thu, Jun 8",12 am,Lo:55,Hi:61,1
2017-06,"Fri, Jun 9",12 am,Lo:54,Hi:55,1
2017-06,"Sat, Jun 10",12 am,Lo:66,Hi:72,3
2017-06,"Sun, Jun 11",12 am,Lo:72,Hi:77,4
2017-06,"Mon, Jun 12",12 am,Lo:75,Hi:81,4
2017-06,"Tue, Jun 13",12 am,Lo:79,Hi:82,1
2017-06,"Wed, Jun 14",12 am,Lo:72,Hi:82,6
2017-06,"Thu, Jun 15",12 am,Lo:64,Hi:70,2
2017-06,"Fri, Jun 16",12 am,Lo:64,Hi:64,6
2017-06,"Sat, Jun 17",12 am,Lo:66,Hi:66,2
2017-06,"Sun, Jun 18",12 am,Lo:70,Hi:72,1
2017-06,"Mon, Jun 19",12 am,Lo:77,Hi:79,2
